p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-26.99,-81.62,9.05,0.27,-7.66,-70.06,40.77,17.62,25.6,29.83,উ
-26.03,-79.76,13.14,3.85,-4.38,-65.15,26.5,19.63,27.38,30.65,উ
-30.46,-69.25,2.85,-4.76,-9.95,-47.28,61.32,31.29,34.94,37.34,উ
-30.76,-68.37,2.38,-5.19,-10.34,-47.08,60.59,32.2,35.66,38.16,উ
-29.56,-68.36,2.71,-5.46,-11.07,-48.59,42.48,31.95,35.57,38.1,উ
-28.33,-64.69,6.1,-1.73,-7.3,-51.55,34.03,31.9,36.2,38.01,উ
-29.07,-65.24,10.38,2.63,-4.77,-61.26,7.06,22.35,29.13,32.21,উ
-31.72,-65.8,10.26,3.29,-4.82,-65.53,-0.17,17.94,25.67,29.43,উ
-27.48,-54.47,2.44,-5.33,-9.33,-41.67,39.61,40.93,42.94,43.81,উ
-29.68,-55.34,2.39,-5.02,-10.4,-43.85,34.97,37.45,40.14,42.51,উ
-36.32,-65.04,7.28,1.53,-7.61,-70.86,-8.26,12.85,21.5,26.75,উ
-46.87,-82.37,-3.28,-1.48,-5.16,-81.05,-74.75,2.25,14.03,21.4,উ
-46.35,-82.66,-4.94,-4.81,-7.6,-65.39,27.2,14.34,22.92,28.19,উ
-37.25,-73.58,1.1,-1.06,-5.85,-72.18,-2.47,13.68,23.77,28.89,উ
-38.68,-81.65,-0.05,-1.89,-6.36,-31.59,58.86,16.5,25.79,30.71,উ
-38.38,-70.46,0.91,-1.67,-6.69,-30.63,17.99,15.87,26.61,31.45,উ
-32.79,-79.45,-4.58,-1.02,-9.41,-78.03,-14.49,10.55,21.01,24.93,উ
-36.47,-71.1,5.43,2.19,-8.11,-62.03,-9.21,16.51,26.29,30.45,উ
-42.71,-75.97,-9.96,-8.97,-14.68,-59.0,15.16,15.47,24.2,27.93,উ
-48.32,-82.19,-12.01,-9.32,-15.21,-35.28,63.17,16.52,23.99,27.92,উ
-43.58,-79.57,-5.76,-4.57,-11.5,-42.74,58.18,19.61,27.1,30.08,উ
-43.7,-79.75,-6.04,-4.97,-11.72,-42.82,46.43,19.33,26.83,29.7,উ
-41.33,-69.03,-4.61,-4.31,-11.08,-40.17,22.89,22.52,29.59,31.9,উ
-32.52,-88.24,4.87,3.32,-6.25,-58.13,-21.63,17.89,28.46,30.93,উ
-33.22,-77.39,1.61,0.78,-5.52,-60.51,21.94,26.11,34.38,36.64,উ
-32.28,-79.4,1.24,0.44,-5.84,-58.99,32.36,26.27,33.94,36.24,উ
-28.81,-62.74,6.11,3.67,-2.87,-58.89,4.74,26.73,35.28,36.72,উ
-30.73,-75.95,1.49,2.47,-3.76,-58.56,43.47,25.71,34.65,36.54,উ
-33.14,-73.61,-1.64,0.11,-5.61,-56.88,76.42,27.17,35.36,37.29,উ
-32.48,-60.08,-4.4,-1.83,-6.53,-52.22,78.15,33.27,39.09,39.98,উ
-24.66,-59.45,10.31,9.31,1.58,-55.69,28.95,34.99,43.05,42.15,উ
-22.64,-57.1,11.99,12.79,5.43,-57.38,31.55,33.5,42.98,41.37,উ
-26.42,-67.67,12.72,19.93,12.56,-68.53,-27.05,18.31,34.62,35.75,উ
-30.65,-76.82,5.95,13.88,6.56,-73.16,-39.37,12.35,27.94,31.33,উ
-32.46,-77.57,4.77,11.71,3.78,-72.81,-15.93,13.5,27.9,31.35,উ
-27.04,-64.36,14.39,19.15,9.98,-74.63,-28.23,10.48,27.24,29.6,উ
-25.81,-54.94,2.41,2.86,-1.33,-43.57,32.53,39.89,47.89,47.18,উ
-27.52,-67.94,13.21,5.27,-5.9,-55.19,17.29,30.44,37.61,38.03,উ
-24.9,-70.18,11.32,3.39,-7.08,-51.39,30.56,34.03,40.23,41.22,উ
-24.98,-69.91,10.88,3.45,-6.12,-51.71,29.98,34.21,40.05,40.77,উ
-25.27,-69.86,10.07,3.43,-5.92,-50.7,31.87,34.44,40.56,41.09,উ
-25.74,-70.28,10.08,3.87,-5.6,-52.5,27.4,33.38,40.31,40.43,উ
-26.31,-66.87,8.64,2.83,-6.25,-51.6,31.17,35.39,41.77,41.73,উ
-25.96,-63.04,7.41,2.49,-5.9,-49.34,29.76,36.3,43.02,42.67,উ
-23.09,-57.84,11.5,5.89,-2.96,-50.79,22.77,36.95,43.95,42.83,উ
-22.44,-55.61,11.26,5.28,-2.86,-47.84,26.47,39.69,46.05,44.52,উ
-18.75,-52.46,15.58,9.33,0.18,-50.14,24.78,39.79,47.17,45.34,উ
