p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-51.66,-67.4,-60.19,-67.82,-76.43,-94.25,81.82,121.69,93.56,71.08,আ
-48.83,-69.04,-63.23,-69.68,-74.77,-84.89,69.46,114.63,85.8,58.91,আ
-46.59,-51.81,-48.33,-50.91,-49.23,-65.49,56.08,91.67,68.76,70.85,আ
-43.85,-62.35,-58.92,-62.07,-61.05,-80.56,54.32,97.28,69.25,59.29,আ
-34.19,-62.03,-62.79,-61.31,-56.33,-81.36,26.68,71.9,45.44,43.02,আ
-74.08,-69.2,-68.52,-72.66,-71.79,-61.49,45.9,99.66,69.26,34.12,আ
-70.06,-64.97,-65.99,-67.28,-64.5,-72.92,29.17,74.9,63.07,51.17,আ
-54.93,-76.42,-62.6,-67.43,-59.75,-103.96,103.96,130.36,95.14,74.58,আ
-56.59,-70.06,-57.09,-63.04,-53.0,-91.74,66.15,119.42,96.64,85.23,আ
-46.3,-67.57,-58.9,-73.18,-85.43,-118.08,121.7,151.74,124.5,52.93,আ
-49.63,-67.01,-59.5,-70.72,-77.22,-116.37,105.94,136.73,103.8,69.24,আ
-50.35,-72.34,-63.28,-76.37,-84.03,-120.3,122.89,149.61,121.29,21.21,আ
-45.39,-59.05,-55.82,-57.5,-55.68,-83.17,53.65,93.19,66.7,71.59,আ
-45.97,-66.83,-61.47,-64.25,-61.09,-89.73,62.11,104.75,74.75,65.18,আ
-38.89,-77.67,-73.35,-75.56,-67.98,-97.45,41.25,105.76,60.95,36.87,আ
-41.61,-76.86,-71.19,-74.27,-68.34,-97.3,48.92,107.08,69.2,47.03,আ
-36.21,-64.77,-65.23,-64.58,-52.81,-86.23,21.88,68.13,38.06,36.73,আ
-38.22,-79.31,-77.27,-70.96,-53.88,-99.25,12.86,83.6,30.14,30.17,আ
-38.12,-65.54,-67.93,-66.06,-54.16,-87.22,23.53,67.78,37.74,38.87,আ
-46.05,-65.9,-70.22,-69.79,-55.19,-87.97,20.13,65.09,36.22,35.61,আ
